date,open,high,low,close,volume,marketcap,BCHAIN-DIFF,BCHAIN-AVBLS,BCHAIN-MIREV,BCHAIN-CPTRA,BCHAIN-NTRAN,BCHAIN-HRATE,BCHAIN-CPT,BCHAIN-NTRBL
11/8/18,6185.79,6455.74,6109.03,6295.73,4047850000,1.08314E+11,5.95E+12,0.792378119,14202869.62,62.80342793,226148,52051671.92,62.80342793,1284.931818
10/8/18,6571.42,6591.26,6124.52,6184.71,4528680000,1.06391E+11,5.95E+12,0.804355664,12046723.14,54.18494975,222326,44066472.25,54.18494975,1492.120805
9/8/18,6305.56,6625.73,6249.07,6568.23,4267040000,1.12974E+11,5.95E+12,0.81295779,12792695.75,54.36505624,235311,46432457.33,54.36505624,1498.796178
8/8/18,6746.85,6746.85,6226.22,6305.8,5064430000,1.08448E+11,5.95E+12,1.016458437,12988132.88,56.28195175,233045,44657968.52,55.7322958,1543.344371
7/8/18,6958.32,7146.56,6748.24,6753.12,4682800000,1.16128E+11,5.95E+12,1.050986702,11517945.75,53.25904562,218607,38743005.8,52.68790912,1668.755725
6/8/18,7062.94,7166.55,6890.54,6951.8,3925900000,1.19532E+11,5.95E+12,0.578105369,14016460,81.96015649,172181,47319701.74,81.40538155,1076.13125
5/8/18,7031.08,7102.77,6940.7,7068.48,3679110000,1.21526E+11,5.95E+12,0.574082176,16381955.16,86.06518985,191657,52051671.92,85.47538133,1088.960227
4/8/18,7438.67,7497.49,6984.07,7032.85,4268390000,1.209E+11,5.95E+12,0.834025711,15674653.75,68.95540358,229859,49094190.56,68.19247343,1384.692771
3/8/18,7562.14,7562.14,7328.65,7434.39,4627150000,1.27786E+11,5.95E+12,0.806938451,14541709.8,65.41608789,224873,45249464.79,64.66632188,1469.75817
2/8/18,7634.19,7712.77,7523.44,7567.15,4214110000,1.30052E+11,5.95E+12,0.990541167,14445819.08,60.57818146,241044,44362220.38,59.93021639,1606.96
1/8/18,7769.04,7769.04,7504.95,7624.91,4797620000,1.3103E+11,5.95E+12,0.950214048,14996021.25,62.57714279,242977,43474975.98,61.71786321,1652.904762
31/7/18,8181.2,8181.53,7696.93,7780.44,5287530000,1.33688E+11,5.95E+12,0.911087888,13817728.25,60.71469786,230924,39630250.21,59.83669194,1723.313433
30/7/18,8221.58,8235.5,7917.5,8180.48,5551400000,1.40547E+11,5.60E+12,0.539320924,17431648.02,104.2233261,168407,50277183.1,103.5090467,990.6294118
29/7/18,8205.82,8272.26,8141.18,8218.46,4107190016,1.41186E+11,5.18E+12,0.759045938,14770485.99,79.14850324,188238,37327804.6,78.46707886,1298.193103
28/7/18,8169.06,8222.85,8110.77,8192.15,3988750080,1.40717E+11,5.18E+12,0.886276054,16568111.75,72.94164601,229397,42991333.57,72.2246226,1373.634731
27/7/18,7950.4,8262.66,7839.76,8165.01,5195879936,1.40236E+11,5.18E+12,0.771370909,16911592.5,73.84096036,231679,42476467.3,72.99579375,1404.115152
26/7/18,8176.85,8290.33,7878.71,7951.58,4899089920,1.36553E+11,5.18E+12,0.965074492,18661751.63,75.48921382,250208,45565664.92,74.58495182,1413.60452
25/7/18,8379.66,8416.87,8086.36,8181.39,5845400064,1.40483E+11,5.18E+12,0.917435553,15319928.25,59.9496459,259358,40931868.49,59.0686551,1631.18239
24/7/18,7716.51,8424.27,7705.5,8424.27,7277689856,1.44635E+11,5.18E+12,0.890057922,15381186.5,67.87000821,229480,42733900.44,67.02626155,1382.409639
23/7/18,7414.71,7771.5,7409.1,7711.11,5132480000,1.32375E+11,5.18E+12,0.451292709,16874334.75,101.6215338,167129,46852830.6,100.965929,918.2912088
22/7/18,7417.8,7537.95,7383.82,7418.49,3695460096,1.27337E+11,5.18E+12,0.715741226,12556546.63,68.63507931,184803,35268339.52,67.94557786,1348.927007
21/7/18,7352.72,7437.64,7262.41,7419.29,3726609920,1.27333E+11,5.18E+12,0.815292727,14443929.5,64.81279613,225529,39644702.82,64.0446661,1464.474026
20/7/18,7467.4,7594.67,7323.26,7354.13,4936869888,1.26203E+11,5.18E+12,0.734628801,15668190.72,70.53032776,225039,44021066.11,69.62433498,1316.017544
19/7/18,7378.2,7494.46,7295.46,7466.86,5111629824,1.28123E+11,5.18E+12,1.046474247,16010523,68.03565085,238769,44793365.52,67.05444593,1372.235632
18/7/18,7315.32,7534.99,7280.47,7370.78,6103410176,1.26458E+11,5.20E+12,0.909335535,13252292.25,57.35278485,233966,40931868.49,56.64195759,1471.484277
17/7/18,6739.65,7387.24,6684.17,7321.04,5961950208,1.25589E+11,5.36E+12,0.928807492,9550007.43,46.64062406,207842,31995588.3,45.94840037,1732.016667
16/7/18,6357.01,6741.75,6357.01,6741.75,4725799936,1.15638E+11,5.36E+12,0.77394609,10424456.88,65.28198175,161151,35461777.04,64.6875097,1211.661654
15/7/18,6272.7,6403.46,6256.51,6359.64,3285459968,1.09075E+11,5.36E+12,1.159489827,10322279.63,59.0196428,176475,35461777.04,58.49145559,1326.879699
14/7/18,6247.5,6298.19,6212.22,6276.12,2923670016,1.07631E+11,5.36E+12,1.113532706,11015182.75,53.56109038,207904,38128076.06,52.98206263,1453.874126
13/7/18,6235.03,6310.55,6192.24,6238.05,3805400064,1.06968E+11,5.36E+12,1.179159482,11268737.63,55.95043171,203535,37594816.26,55.36510981,1443.510638
12/7/18,6396.78,6397.1,6136.42,6228.81,3770170112,1.06799E+11,5.36E+12,1.006592259,10811120.63,54.00752874,202603,35995036.84,53.3611083,1500.762963
11/7/18,6330.77,6444.96,6330.47,6394.71,3644859904,1.09632E+11,5.36E+12,0.971490577,12485753,58.49685388,216063,39727855.48,57.78755733,1450.087248
10/7/18,6739.21,6767.74,6320.72,6329.95,4052430080,1.08511E+11,5.36E+12,1.060415353,11427128,55.97333196,206546,36261666.74,55.32485742,1518.720588
9/7/18,6775.08,6838.68,6724.34,6741.75,3718129920,1.15558E+11,5.36E+12,0.592209538,13062255,84.56644232,155685,42127524.6,83.90182098,985.3481013
8/7/18,6857.8,6885.91,6747.98,6773.88,3386210048,1.16097E+11,5.36E+12,0.537210058,12914635.5,76.5419297,170160,41594264.79,75.89701164,1090.769231
7/7/18,6668.71,6863.99,6579.24,6856.93,3961080064,1.17507E+11,5.36E+12,0.685458581,13022240,65.49257767,200993,42660784.4,64.78952003,1256.20625
6/7/18,6638.69,6700.94,6533.55,6673.5,4313959936,1.14351E+11,5.36E+12,0.783748219,11467704.88,58.11656982,199600,36528296.65,57.45343124,1456.934307
5/7/18,6599.71,6749.54,6546.65,6639.14,4999240192,1.13748E+11,5.36E+12,0.935352985,11089706,54.31817269,206788,35728406.94,53.62838269,1543.19403
4/7/18,6550.87,6771.92,6450.46,6597.55,4176689920,1.13025E+11,5.36E+12,1.113817009,9617154,45.22424088,216747,30929068.69,44.37041343,1868.508621
3/7/18,6596.66,6671.37,6447.75,6529.59,4672309760,1.11849E+11,5.17E+12,0.987550149,11271293.25,57.30956946,199294,37594816.26,56.55610932,1413.432624
2/7/18,6380.38,6683.86,6305.7,6614.18,4396930048,1.13289E+11,5.08E+12,0.705291442,11673361.88,75.3937329,156247,37103365.37,74.71095045,1062.904762
1/7/18,6411.68,6432.85,6289.29,6385.82,4788259840,1.09366E+11,5.08E+12,0.987340128,10494418.5,58.73561376,181065,35588942.3,57.95939856,1284.148936
30/6/18,6214.22,6465.51,6214.22,6404,4543860224,1.09666E+11,5.08E+12,0.746513298,11236721.63,57.60989406,197881,38112980.76,56.78524783,1310.470199
29/6/18,5898.13,6261.66,5835.75,6218.3,3966230016,1.06475E+11,5.08E+12,0.689429567,12052693.75,65.1275547,187624,39627403.83,64.23855024,1195.057325
28/6/18,6153.16,6170.41,5873.05,5903.44,3467800064,1.01072E+11,5.08E+12,1.088043074,9288788.415,50.28921213,188510,30540865.37,49.27477808,1557.933884
27/6/18,6084.4,6180,6052.85,6157.13,3296219904,1.05404E+11,5.08E+12,1.067591651,11395190.5,59.34957083,195404,36850961.53,58.31605545,1338.383562
26/6/18,6253.55,6290.16,6093.67,6093.67,3279759872,1.04308E+11,5.08E+12,0.920947834,12092548.55,61.44671555,200173,39627403.83,60.41048765,1274.987261
25/6/18,6171.97,6327.37,6119.68,6249.18,5500810240,1.06958E+11,5.08E+12,0.484736936,13225424.94,84.71232626,158022,43161057.68,83.6935676,924.1052632
24/6/18,6164.28,6223.78,5826.41,6173.23,4566909952,1.05647E+11,5.08E+12,0.534422669,12098140,75.27073765,163295,40384615.37,74.08763281,1020.59375
23/6/18,6090.1,6224.82,6071.81,6162.48,3431360000,1.05449E+11,5.08E+12,0.795271689,12793132.95,64.44384662,204144,38112980.76,62.66720036,1351.94702
22/6/18,6737.88,6747.08,6006.6,6083.69,5079810048,1.04089E+11,5.08E+12,0.616743429,14388442.37,74.71825659,198113,42908653.83,72.62745186,1165.370588
21/6/18,6780.09,6810.94,6715.17,6729.74,3529129984,1.1513E+11,5.08E+12,1.078000258,13820511.8,71.3991391,198889,39122596.14,69.48856801,1283.154839
20/6/18,6770.76,6821.56,6611.88,6776.55,3888640000,1.15916E+11,5.02E+12,0.908624084,13329154.5,70.99687913,191805,39122596.14,69.49325878,1237.451613
19/6/18,6742.39,6822.5,6709.92,6769.94,4057029888,1.1579E+11,4.94E+12,0.648707695,13762650.4,70.70777748,196305,40279018.61,70.10850666,1196.981707
18/6/18,6510.07,6781.14,6446.68,6734.82,4039200000,1.15176E+11,4.94E+12,0.490980268,12686407.9,88.59587181,144908,38559792.21,87.54801595,922.9808917
17/6/18,6545.53,6589.11,6499.27,6499.27,3104019968,1.11135E+11,4.94E+12,0.473838946,13507060.33,85.57476861,159090,40770226.16,84.90200725,958.373494
16/6/18,6455.45,6592.49,6402.29,6550.16,3194170112,1.11992E+11,4.94E+12,0.801346516,12305193.3,60.49921533,205861,37577377.12,59.77428119,1345.496732
15/6/18,6674.08,6681.08,6433.87,6456.58,3955389952,1.10379E+11,4.94E+12,0.743882065,12712413,61.41363292,210029,37577377.12,60.52694152,1372.738562
14/6/18,6342.75,6707.14,6334.46,6675.35,5138710016,1.14106E+11,4.94E+12,0.913050266,11320892.25,54.40997604,211829,35121339.4,53.4435429,1481.321678
13/6/18,6596.88,6631.66,6285.63,6349.9,5052349952,1.08531E+11,4.94E+12,1.04493149,11844835.52,55.86335425,214595,35612546.94,55.19623253,1479.965517
12/6/18,6905.82,6907.96,6542.08,6582.36,4654380032,1.12492E+11,4.94E+12,0.793075614,12039312.76,57.23403382,213196,34384528.08,56.47063154,1522.828571
11/6/18,6799.29,6910.18,6706.63,6906.92,4745269760,1.18026E+11,4.94E+12,0.759267441,10758310.23,60.46132687,179809,31191679.05,59.83187843,1415.818898
10/6/18,7499.55,7499.55,6709.07,6786.02,5804839936,1.15948E+11,4.94E+12,0.630925119,13551637.53,79.75721842,171306,35121339.4,79.10778098,1197.944056
9/6/18,7632.52,7683.58,7531.98,7531.98,3845220096,1.28682E+11,4.94E+12,0.89716309,13811527.92,69.60737234,200379,35612546.94,68.92702288,1381.924138
8/6/18,7685.14,7698.19,7558.4,7624.92,4227579904,1.30256E+11,4.94E+12,1.08251349,13721335.6,66.85066803,207627,35121339.4,66.08647047,1451.937063
7/6/18,7650.82,7741.27,7650.82,7678.24,4485799936,1.31153E+11,4.94E+12,0.991682973,14067189.5,68.87103391,206417,36103754.49,68.14937481,1404.197279
6/6/18,7625.97,7680.43,7502.01,7653.98,4692259840,1.30725E+11,4.42E+12,0.848479486,16659392.19,78.91225694,212901,42980660.1,78.24947833,1216.577143
5/6/18,7500.9,7643.23,7397,7633.76,4961739776,1.30366E+11,4.31E+12,1.055892372,17156875.25,82.47209149,209916,39180231.3,81.73209879,1147.081967
4/6/18,7722.53,7753.82,7474.04,7514.47,4993169920,1.28312E+11,4.31E+12,0.77128435,15688517.73,96.70884032,163443,34898238.81,95.98770045,1002.717791
3/6/18,7632.09,7754.89,7613.04,7720.25,4851760128,1.31808E+11,4.31E+12,0.622946711,14525778.67,83.95691374,174497,32543142.94,83.24371575,1148.006579
2/6/18,7536.72,7695.83,7497.26,7643.45,4939299840,1.30482E+11,4.31E+12,0.721915084,15635429.33,76.83900792,205481,35540537.68,76.09184953,1237.837349
1/6/18,7500.7,7604.73,7407.34,7541.45,4921460224,1.28726E+11,4.31E+12,0.706883535,15919297.25,76.75189633,209526,36396936.18,75.97766984,1232.505882
31/5/18,7406.15,7608.9,7361.13,7494.17,5127130112,1.27903E+11,4.31E+12,0.62599008,16063234.13,79.5317599,204077,37253334.68,78.71163397,1172.856322
30/5/18,7469.73,7573.77,7313.6,7406.52,4922540032,1.26392E+11,4.31E+12,0.832153324,12968995.59,64.34158989,204769,29759847.82,63.33476056,1473.158273
29/5/18,7129.46,7526.42,7090.68,7472.59,5662660096,1.27503E+11,4.31E+12,0.710101115,13947339.5,74.64298258,189063,33399541.44,73.7708568,1211.942308
28/5/18,7371.31,7419.05,7100.89,7135.99,5040600064,1.21747E+11,4.31E+12,0.448727189,15091754.92,105.5763967,144304,35112338.44,104.5830671,879.902439
27/5/18,7362.08,7381.74,7270.96,7368.22,4056519936,1.25695E+11,4.31E+12,0.488469383,14869389.38,94.68714037,158783,34684139.19,93.64597832,980.1419753
26/5/18,7486.48,7595.16,7349.12,7355.88,4051539968,1.25469E+11,4.31E+12,0.62506196,16379524.33,84.64473147,196181,37681533.93,83.49189949,1114.664773
25/5/18,7592.3,7659.14,7392.65,7480.14,4867829760,1.27574E+11,4.22E+12,0.726173154,13524570.58,66.47983698,206825,30616246.32,65.39137234,1446.328671
24/5/18,7561.12,7738.6,7331.14,7587.34,6049220096,1.29385E+11,4.14E+12,0.748044364,15300373.5,69.5946312,223196,33370917.24,68.551289,1377.753086
23/5/18,8037.08,8054.66,7507.88,7557.82,6491120128,1.28868E+11,4.14E+12,0.697712556,15129407.25,75.45116512,203337,31104990.76,74.40557916,1346.602649
22/5/18,8419.87,8423.25,8004.58,8041.78,5137010176,1.37104E+11,4.14E+12,0.755369968,16465039.57,82.50322473,202647,32340950.66,81.24985602,1290.745223
21/5/18,8522.33,8557.52,8365.12,8418.99,5154990080,1.43519E+11,4.14E+12,0.555049556,15313332,97.85472937,158663,29663037.55,96.51482702,1101.826389
20/5/18,8246.99,8562.41,8205.24,8513.25,5191059968,1.4511E+11,4.14E+12,0.580258701,15829830.04,92.84853974,173274,31722970.71,91.35721483,1125.155844
19/5/18,8255.73,8372.06,8183.35,8247.18,4712399872,1.40559E+11,4.14E+12,0.839280155,15433623.02,74.81020356,211496,30487010.81,72.97359295,1429.027027
18/5/18,8091.83,8274.12,7974.82,8250.97,5764190208,1.40608E+11,4.14E+12,0.860254947,13537217.62,71.68919885,192683,27191117.75,70.25641918,1459.719697
17/5/18,8370.05,8445.54,8054.12,8094.32,5862530048,1.37924E+11,4.14E+12,0.60659714,18670664.41,90.81812964,208463,36872803.62,89.56344489,1164.597765
16/5/18,8504.41,8508.43,8175.49,8368.83,6760220160,1.42587E+11,4.14E+12,0.791380507,15533410.85,73.82211345,214779,30075024.18,72.32276363,1471.089041
15/5/18,8705.19,8836.19,8456.45,8510.38,6705710080,1.4498E+11,4.14E+12,0.872704273,14284515.29,69.5332531,209697,27191117.75,68.1197885,1588.613636
14/5/18,8713.1,8881.12,8367.97,8716.79,7364149760,1.4848E+11,4.14E+12,0.576345047,16146155.58,102.9626222,158794,30487010.81,101.6798845,1072.932432
13/5/18,8515.49,8773.55,8395.12,8723.94,5866379776,1.48588E+11,4.14E+12,0.644236685,17498965,97.44263544,182054,33988897.19,96.11964033,1103.357576
12/5/18,8441.44,8664.86,8223.5,8504.89,6821380096,1.44841E+11,4.14E+12,1.075571205,13452669.74,64.46466067,213624,26161151.17,62.97358788,1682.07874
11/5/18,9052.96,9052.96,8394.46,8441.49,8488520192,1.43744E+11,4.02E+12,0.733376695,17520355.42,85.00855292,208961,30790397.65,83.84509749,1356.88961
10/5/18,9325.96,9396.04,9040.52,9043.94,6906699776,1.53988E+11,4.02E+12,0.732925588,18644083.33,91.62926172,206579,31990023.54,90.25159059,1291.11875
9/5/18,9223.73,9374.76,9031.62,9325.18,7226890240,1.58759E+11,4.02E+12,0.915397129,16034706.98,75.07090642,217810,27791332.95,73.6178641,1566.978417
8/5/18,9380.87,9462.75,9127.77,9234.82,7415869952,1.57202E+11,4.02E+12,0.867701387,17532514.44,87.08875006,205063,29990647.07,85.49818563,1367.086667
7/5/18,9645.67,9665.85,9231.53,9373.01,7394019840,1.59538E+11,4.02E+12,0.758401058,16501238.51,97.76874783,171761,27391457.65,96.0709271,1253.729927
6/5/18,9845.31,9940.14,9465.25,9654.8,7222280192,1.64317E+11,4.02E+12,0.72648936,19738957.97,98.88659051,202703,32189961.18,97.37871651,1259.024845
5/5/18,9700.28,9964.5,9695.12,9858.15,7651939840,1.6776E+11,4.02E+12,0.973819029,16751009.25,78.21007804,219069,27591395.3,76.46453515,1587.456522
4/5/18,9695.5,9779.2,9585.96,9700.76,8217829888,1.65063E+11,4.02E+12,0.867924702,18194118.98,81.27879903,228521,30190584.71,79.616836,1513.384106
3/5/18,9233.97,9798.33,9188.15,9743.86,10207299584,1.65778E+11,4.02E+12,0.877978136,16155938.35,77.70324273,212296,27991270.6,76.10100215,1516.4
2/5/18,9104.6,9256.52,9015.14,9235.92,7558159872,1.5712E+11,4.02E+12,0.673271551,17923394.92,91.0766818,199959,31590148.24,89.63534983,1265.563291
1/5/18,9251.47,9255.88,8891.05,9119.01,7713019904,1.55114E+11,4.02E+12,0.748396935,17940416.88,84.98291576,215107,30990335.3,83.40229223,1387.787097
30/4/18,9426.11,9477.14,9166.81,9240.55,8673920000,1.57164E+11,4.02E+12,0.623489734,18435206.29,103.7668795,180798,31590148.24,101.9657645,1144.291139
29/4/18,9346.41,9531.49,9193.71,9419.08,8853000192,1.60182E+11,4.02E+12,0.844274703,14931203.51,75.18169588,203681,25592018.83,73.30680577,1591.257813
28/4/18,8939.27,9412.09,8931.99,9348.48,7805479936,1.58963E+11,3.94E+12,0.955995035,16065400.56,78.1292383,211119,28391145.89,76.09642221,1486.753521
27/4/18,9290.63,9375.47,8987.05,8987.05,7566289920,1.52803E+11,3.84E+12,0.884706511,16429027.84,78.17805679,216732,26910340.43,75.8034247,1537.106383
26/4/18,8867.32,9281.51,8727.09,9281.51,8970559488,1.57793E+11,3.84E+12,1.043031374,14253380.31,68.75640291,213155,23474977.82,66.8686182,1732.96748
25/4/18,9701.03,9745.32,8799.84,8845.74,11083100160,1.50369E+11,3.84E+12,0.967178522,19144528.4,77.08139707,254493,30345703.04,75.22614923,1600.584906
24/4/18,8934.34,9732.61,8927.83,9697.5,10678800384,1.64833E+11,3.84E+12,0.762616059,17086010.44,76.63378659,226353,29200582.17,75.48391423,1479.431373
23/4/18,8794.39,8958.55,8788.81,8930.88,6925190144,1.51785E+11,3.84E+12,0.558847231,17677096.67,103.969525,171870,30536556.52,102.8515545,1074.1875
22/4/18,8925.06,9001.64,8779.61,8802.46,6629899776,1.49586E+11,3.84E+12,0.764312912,17521934.35,91.52981846,193975,30345703.04,90.33088979,1219.968553
21/4/18,8848.79,8997.57,8652.15,8895.58,7548550144,1.5115E+11,3.84E+12,0.818439788,15169132.86,74.20076462,207777,26146926.52,73.00679509,1516.620438
20/4/18,8286.88,8880.23,8244.54,8845.83,8438110208,1.50287E+11,3.84E+12,0.625799629,18366540.63,87.08647289,213523,33971919.13,86.01668497,1199.567416
19/4/18,8159.27,8298.69,8138.78,8294.31,7063209984,1.40903E+11,3.84E+12,0.674461025,16329874.85,82.37817348,200740,30536556.52,81.34838523,1254.625
18/4/18,7944.43,8197.8,7886.01,8163.42,6529909760,1.38661E+11,3.84E+12,0.727804469,15988219.28,80.24270344,201820,30918263.48,79.22019262,1245.802469
17/4/18,8071.66,8285.96,7881.72,7902.09,6900879872,1.34207E+11,3.84E+12,0.967547255,14177203.38,73.34898223,196106,26910340.43,72.29357274,1390.822695
16/4/18,8337.57,8371.15,7925.73,8058.67,5631309824,1.36849E+11,3.84E+12,0.847521675,16994274.73,98.81570937,174031,31109116.95,97.65084801,1067.674847
15/4/18,7999.33,8338.42,7999.33,8329.11,5244480000,1.41427E+11,3.80E+12,0.79891027,13762525.18,86.2160725,161843,26146926.52,85.0362708,1181.335766
14/4/18,7874.67,8140.71,7846,7986.24,5191430144,1.35589E+11,3.51E+12,0.722759497,16284279.69,76.26670998,217282,28798401.52,74.94536909,1316.860606
13/4/18,7901.09,8183.96,7758.93,7895.96,7764460032,1.34043E+11,3.51E+12,0.825766455,15107101.63,72.96763529,210879,26878508.08,71.63871995,1369.344156
12/4/18,6955.38,7899.23,6806.51,7889.25,8906250240,1.33913E+11,3.51E+12,0.638290516,13939111.67,76.92694432,183248,28100258.45,76.06692388,1138.186335
11/4/18,6843.47,6968.32,6817.59,6968.32,4641889792,1.18267E+11,3.51E+12,0.683104451,13914521.92,75.47975089,186415,28623865.75,74.64271607,1136.676829
10/4/18,6795.44,6872.41,6704.15,6834.76,4272750080,1.15978E+11,3.51E+12,0.738487776,12309914.75,70.57050325,176563,25656757.72,69.71967371,1201.108844
9/4/18,7044.32,7178.11,6661.99,6770.73,4894060032,1.14886E+11,3.51E+12,0.431451764,14130051.7,103.0102612,138535,28100258.45,101.9962587,860.4658385
8/4/18,6919.98,7111.56,6919.98,7023.52,3652499968,1.19163E+11,3.51E+12,0.538825089,15587298,102.0149688,154639,31416438.02,100.7979746,859.1055556
7/4/18,6630.51,7050.54,6630.51,6911.09,3976610048,1.17241E+11,3.51E+12,0.824647616,11431310.51,67.2091819,172889,24085935.81,66.11936277,1252.818841
6/4/18,6815.96,6857.49,6575,6636.32,3766810112,1.12565E+11,3.51E+12,0.646244718,13311694.5,74.12716669,181832,27227579.62,73.20875588,1165.589744
5/4/18,6848.65,6933.82,6644.8,6811.47,5639320064,1.15524E+11,3.51E+12,0.72334634,12472512.06,68.06837261,185710,25656757.72,67.16123021,1263.333333
4/4/18,7456.41,7469.88,6803.88,6853.84,4936000000,1.1623E+11,3.51E+12,0.675785785,15098761.31,76.84022313,198919,28449329.98,75.90406805,1220.361963
3/4/18,7102.26,7530.94,7072.49,7456.11,5499700224,1.26429E+11,3.51E+12,0.566611865,13719904.25,82.47463115,168178,27227579.62,81.57966113,1078.064103
2/4/18,6844.86,7135.47,6816.58,7083.8,4333440000,1.20102E+11,3.49E+12,0.453174049,13758062.63,102.7334705,135129,28274794.22,101.8142858,834.1296296
1/4/18,7003.06,7060.95,6526.87,6844.23,4532100096,1.16027E+11,3.46E+12,0.676326477,11096768,75.60369357,148617,22031861.23,74.66688199,1161.070313
31/3/18,6892.48,7207.85,6863.52,6973.53,4553269760,1.18205E+11,3.46E+12,0.625428123,13937126.63,75.90864138,185940,27884074.37,74.95496733,1147.777778
30/3/18,7171.45,7276.66,6683.93,6890.52,6289509888,1.16787E+11,3.46E+12,0.679723553,13627332,71.83802812,192411,26162835.21,70.8240797,1265.861842
29/3/18,7979.07,7994.33,7081.38,7165.7,6361229824,1.21436E+11,3.46E+12,0.724552822,13433141.25,76.75108052,177521,23236728.64,75.67071642,1314.97037
28/3/18,7836.83,8122.89,7809.17,7954.48,4935289856,1.34788E+11,3.46E+12,0.763199125,14964770.5,81.15599839,187065,26162835.21,79.99770401,1230.690789
27/3/18,8200,8232.78,7797.28,7833.04,5378250240,1.32717E+11,3.46E+12,0.71241346,15370403.13,83.00034347,187850,25818587.38,81.82274754,1252.333333
26/3/18,8498.47,8530.08,7921.43,8209.4,5921039872,1.39078E+11,3.46E+12,0.568772859,14541688.13,108.7868234,135274,23236728.64,107.4980272,1002.02963
25/3/18,8612.81,8682.01,8449.1,8495.78,4569880064,1.43914E+11,3.46E+12,0.596552,16891637.75,108.7306672,157087,26851330.88,107.5304624,1006.967949
24/3/18,8901.95,8996.18,8665.7,8668.12,5664600064,1.46819E+11,3.46E+12,0.830547677,14450536.16,81.58218416,179818,22892480.81,80.36201137,1352.015038
23/3/18,8736.25,8879.62,8360.62,8879.62,5954120192,1.50384E+11,3.46E+12,0.79781907,15534104.9,85.18440619,185187,24613719.97,83.88334438,1295.013986
22/3/18,8939.44,9100.71,8564.9,8728.47,5530390016,1.47809E+11,3.46E+12,0.670269184,17009679.09,88.6768927,194846,26162835.21,87.29806661,1281.881579
21/3/18,8937.48,9177.37,8846.33,8929.28,6043129856,1.51194E+11,3.46E+12,0.793882709,14275767.43,74.54491846,195168,21859737.32,73.1460456,1536.755906
20/3/18,8619.67,9051.02,8389.89,8913.47,6361789952,1.5091E+11,3.46E+12,0.678044703,16306726.62,86.44815603,191528,26679206.96,85.14017071,1235.664516
19/3/18,8344.12,8675.87,8182.4,8630.65,6729110016,1.46108E+11,3.38E+12,0.695280424,15423545.81,95.07577061,164401,25990711.3,93.81661798,1088.748344
18/3/18,7890.52,8245.51,7397.99,8223.68,6639190016,1.39202E+11,3.29E+12,0.515427899,14888219.02,97.47958697,154496,24372959.73,96.3663721,1036.885906
17/3/18,8321.91,8346.53,7812.82,7916.88,4426149888,1.33993E+11,3.29E+12,0.683671737,16634283.9,90.31616077,186979,25517998.11,88.96338038,1198.583333
16/3/18,8322.91,8585.15,8005.31,8338.35,5289379840,1.41112E+11,3.29E+12,0.770433132,15044619,74.45177074,206186,23555075.18,72.96624892,1431.847222
15/3/18,8290.76,8428.35,7783.05,8300.86,6834429952,1.40461E+11,3.29E+12,0.744636688,14672757,78.38429623,191042,23555075.18,76.80382848,1326.680556
14/3/18,9214.65,9355.85,8068.59,8269.81,6438230016,1.39921E+11,3.29E+12,0.892580943,18172079.5,95.01379484,196140,25845151.93,92.64851382,1241.392405
13/3/18,9173.04,9470.38,8958.19,9194.85,5991139840,1.55556E+11,3.29E+12,0.947042919,18489655.05,99.72611703,188394,26335882.66,98.14354519,1170.149068
12/3/18,9602.93,9937.5,8956.43,9205.12,6457399808,1.55711E+11,3.29E+12,1.013150765,18756523.7,126.2912157,150884,25027267.37,124.3108858,986.1699346
11/3/18,8852.78,9711.89,8607.12,9578.63,6296370176,1.6201E+11,3.29E+12,1.013145557,15401709.52,100.2236039,156228,22900767.53,98.58482168,1115.914286
10/3/18,9350.59,9531.32,8828.47,8866,5386319872,1.4994E+11,3.29E+12,1.031228342,16597022.24,85.29951266,198180,23882229,83.7472108,1357.39726
9/3/18,9414.69,9466.35,8513.03,9337.55,8704190464,1.57898E+11,3.29E+12,1.019423074,19122238.46,98.91925509,196422,26499459.57,97.35283451,1212.481481
8/3/18,9951.44,10147.4,9335.87,9395.01,7186089984,1.58852E+11,3.29E+12,1.022321911,19856688.83,94.44512407,213978,25681575.02,92.7978055,1362.917197
7/3/18,10803.9,10929.5,9692.12,9965.57,8797910016,1.6848E+11,3.29E+12,1.022209487,20998999.95,103.8223177,206016,25517998.11,101.9289761,1320.615385
6/3/18,11500.1,11500.1,10694.3,10779.9,6832169984,1.82225E+11,3.23E+12,1.016060517,21689457.57,109.7760038,201438,24372959.73,107.6731181,1351.932886
5/3/18,11532.4,11704.1,11443.9,11573.3,6468539904,1.95615E+11,3.01E+12,1.002853642,21145836.08,134.3582513,160231,22125683.71,131.9709425,1082.641892
4/3/18,11497.4,11512.6,11136.1,11512.6,6084149760,1.94567E+11,3.01E+12,0.976833517,25485633.75,146.3962386,177024,26909615.32,143.9671104,983.4666667
3/3/18,11101.9,11528.2,11002.4,11489.7,6690570240,1.94159E+11,3.01E+12,0.861064474,21569895.07,112.8979188,195073,23321666.61,110.5734523,1250.467949
2/3/18,10977.4,11189,10850.1,11086.4,7620590080,1.87319E+11,3.01E+12,1.068240521,22728868.45,99.59593086,233744,24667147.38,97.23829682,1416.630303
1/3/18,10385,11052.3,10352.7,10951,7317279744,1.8501E+11,3.01E+12,1.0542164,20144045.51,108.994016,189223,23172168.75,106.4566438,1220.793548
